sim_gen inv_id qtn_id qtn_freqP1 qtn_freqP2 qtn_freq qtn_FST 
9800 210729 157050 0.8085 0.7845 0.7965 0.000888408
9800 210729 676751 0.0735 0.063 0.06825 0.000433428
9800 210729 829340 0.018 0.0225 0.02025 0.000255167
9800 210729 836233 0.019 0.0155 0.01725 0.000180652
9800 210729 841633 0.0055 0.0035 0.0045 0.000223227
9800 210729 838822 0.004 0.003 0.0035 7.16794e-05
9800 210729 842941 0.0005 0.0005 0.0005 0
9800 210729 843356 0.0005 0 0.00025 0.000250063
9800 210729 842411 0.0005 0.003 0.00175 0.000894422
9800 210729 843376 0 0.0005 0.00025 0.000250063
9800 210729 843295 0 0.0005 0.00025 0.000250063
9800 210729 843036 0 0.0005 0.00025 0.000250063
9800 526828 271677 0.458 0.461 0.4595 9.05944e-06
9800 526828 492028 0.458 0.461 0.4595 9.05944e-06
9800 526828 799955 0.0205 0.0165 0.0185 0.000220292
9800 526828 829327 0.0095 0.0085 0.009 2.803e-05
9800 526828 834511 0.008 0.009 0.0085 2.96639e-05
9800 526828 842819 0.001 0.0025 0.00175 0.000321992
9800 526828 843292 0.0005 0.0005 0.0005 0
9800 825924 286228 1 1 1 NAN
9800 831731 693636 0.2475 0.2375 0.2425 0.000136096
9800 831731 843275 0 0.0005 0.00025 0.000250063
9800 700170 302147 1 1 1 NAN
9800 700170 328106 1 1 1 NAN
9800 700170 478158 0.2485 0.2275 0.238 NAN
9800 700170 309426 0.074 0.057 0.0655 NAN
9800 841293 617302 0.516 0.5365 0.52625 0.000421412
9800 841293 659174 0.383 0.4145 0.39875 0.00103468
9800 841293 51220 1 1 1 NAN
9800 841293 667434 0.2555 0.2815 0.2685 0.000860455
9800 841293 718534 0.6445 0.651 0.64775 4.62923e-05
9800 814343 106138 0.8255 0.826 0.82575 4.34369e-07
9800 814343 384291 0.9445 0.935 0.93975 0.00039849
9800 814343 842336 0.0005 0.0025 0.0015 0.000667668
9800 836514 302147 1 1 1 NAN
9800 836514 328106 1 1 1 NAN
9800 835055 153794 0.7755 0.7805 0.778 3.61866e-05
9800 835055 441595 1 1 1 NAN
9800 835055 545056 1 1 1 NAN
9800 835055 315666 1 1 1 NAN
9800 835055 198491 1 1 1 NAN
9800 842616 720967 0.5445 0.534 0.53925 0.000110934
9800 842616 763905 0.114 0.1215 0.11775 0.000135366
9800 842330 88415 0.693 0.69 0.6915 1.05472e-05
9800 842330 554265 0.067 0.0745 0.07075 0.000213896
9800 842330 809179 0.0255 0.032 0.02875 0.000378266
9800 842330 244157 0.781 0.7765 0.77875 2.93822e-05
9800 842330 176146 1 1 1 NAN
9800 842330 538751 0.326 0.3345 0.33025 8.16624e-05
9800 820380 169276 1 1 1 NAN
9800 830439 682497 0.1535 0.166 0.15975 0.000291012
9800 842800 7551 0.972 0.973 0.9725 NAN
9800 842615 284223 0.555 0.582 0.5685 0.000742944
9800 842615 298724 1 1 1 NAN
9800 842615 425305 0.721 0.7245 0.72275 1.52833e-05
9800 842615 426187 0.2125 0.198 0.20525 0.000322227
9800 842615 650484 0.512 0.4815 0.49675 0.000930289
9800 842615 745289 0.377 0.378 0.3775 1.06386e-06
9800 842615 760950 0.2795 0.2895 0.2845 0.000122814
9800 842615 123678 1 1 1 NAN
9800 842615 783827 0.218 0.234 0.226 0.000365873
9800 843162 28340 1 1 1 NAN
9800 843162 125046 0.6865 0.664 0.67525 NAN
9800 843245 68495 1 1 1 NAN
9800 843402 796881 0.0485 0.0515 0.05 NAN
9800 843402 496514 0.8765 0.873 0.87475 4.73684e-05
9800 843404 484878 0.438 0.412 0.425 0.00069156
9800 843404 212330 1 1 1 NAN
9800 843404 388555 0.3345 0.3145 0.3245 0.000456205
9800 843404 350413 0.5025 0.514 0.50825 0.000132286
10000 828182 850981 0.0095 0.008 0.00875 NAN
10000 5372 651456 0.273 0.266 0.2695 6.22239e-05
10000 5372 264506 0.888 0.888 0.888 0
10000 5372 370833 0.888 0.888 0.888 0
10000 5372 827964 0.044 0.0405 0.04225 7.56828e-05
10000 5372 848483 0.016 0.017 0.0165 1.54057e-05
10000 5372 796934 0.023 0.0225 0.02275 2.81121e-06
10000 5372 737383 0.055 0.055 0.055 0
10000 5372 845658 0.015 0.021 0.018 0.000509165
10000 5372 848570 0.018 0.0165 0.01725 3.31811e-05
10000 5372 852086 0.023 0.0275 0.02525 0.000205689
10000 5372 855448 0.0045 0.0035 0.004 6.2751e-05
10000 5372 854431 0.007 0.0075 0.00725 8.68365e-06
10000 5372 856523 0.0105 0.0065 0.0085 0.000474623
10000 5372 850304 0.0615 0.049 0.05525 0.00074836
10000 5372 857599 0.004 0.0025 0.00325 0.000173641
10000 5372 831750 0.0185 0.011 0.01475 0.000967663
10000 5372 860145 0.0035 0.002 0.00275 0.00020511
10000 5372 840162 0.0015 0.0015 0.0015 0
10000 5372 860380 0.0015 0 0.00075 0.000750563
10000 5372 856225 0.001 0.0025 0.00175 0.000321992
10000 5372 855484 0.003 0.005 0.004 0.000251004
10000 5372 859437 0.001 0.0025 0.00175 0.000321992
10000 5372 859685 0.001 0.001 0.001 0
10000 5372 860262 0.0005 0.001 0.00075 8.33959e-05
10000 5372 860298 0 0.0005 0.00025 0.000250063
10000 652511 818609 0.11 0.1045 0.10725 7.89838e-05
10000 652511 267495 1 1 1 NAN
10000 652511 819412 0.102 0.0925 0.09725 0.000256998
10000 652511 68495 1 1 1 NAN
10000 652511 855972 0.0145 0.0085 0.0115 0.000791713
10000 652511 858896 0.007 0.0045 0.00575 0.000273311
10000 616128 209057 1 1 1 NAN
10000 792779 247809 0.7305 0.7065 0.7185 0.000711963
10000 792779 232708 0.1985 0.1865 0.1925 0.000231595
10000 792779 68513 1 1 1 NAN
10000 792779 686871 0.484 0.467 0.4755 0.000289696
10000 792779 853557 0.0155 0.014 0.01475 3.87065e-05
10000 792779 859923 0.0005 0 0.00025 0.000250063
10000 830439 682497 0.1365 0.1435 0.14 0.000101744
10000 714626 519458 0.0865 0.096 0.09125 0.000272088
10000 714626 749777 0.0865 0.096 0.09125 0.000272088
10000 714626 638983 0.33 0.333 0.3315 1.01531e-05
10000 847235 859501 0.0005 0 0.00025 NAN
10000 210729 271946 0.692 0.6835 0.68775 8.41095e-05
10000 210729 130643 0.692 0.6835 0.68775 8.41095e-05
10000 210729 338027 0.692 0.6835 0.68775 8.41095e-05
10000 210729 157050 0.692 0.6835 0.68775 8.41095e-05
10000 210729 649863 0.4455 0.432 0.43875 0.000185027
10000 210729 841633 0.019 0.018 0.0185 1.37682e-05
10000 210729 857302 0.0025 0.001 0.00175 0.000321992
10000 210729 850621 0.02 0.017 0.0185 0.000123914
10000 210729 842411 0.037 0.036 0.0365 7.10879e-06
10000 210729 676751 0.0555 0.072 0.06375 0.00114034
10000 210729 860428 0.0005 0 0.00025 0.000250063
10000 210729 859432 0.001 0.002 0.0015 0.000166917
10000 210729 860336 0.0015 0.0005 0.001 0.00025025
10000 210729 858997 0.0005 0.001 0.00075 8.33959e-05
10000 210729 857465 0.004 0.003 0.0035 7.16794e-05
10000 210729 859798 0.0015 0.0005 0.001 0.00025025
10000 210729 853998 0.003 0.0055 0.00425 0.000369216
10000 210729 860200 0.0005 0.001 0.00075 8.33959e-05
10000 210729 860024 0 0.001 0.0005 0.00050025
10000 526828 271677 0.5055 0.5195 0.5125 0.000196123
10000 526828 492028 0.5055 0.5195 0.5125 0.000196123
10000 526828 834511 0.028 0.0245 0.02625 0.000119812
10000 526828 859229 0.006 0.0035 0.00475 0.000330517
10000 526828 859379 0.0005 0 0.00025 0.000250063
10000 526828 860356 0.001 0 0.0005 0.00050025
10000 526828 859931 0.0015 0.004 0.00275 0.000569749
10000 526828 860438 0.0005 0 0.00025 0.000250063
10000 526828 859736 0 0.002 0.001 0.001001
10000 655761 858836 0.0045 0.005 0.00475 NAN
10000 825924 286228 1 1 1 NAN
10000 853466 699381 0.0925 0.086 0.08925 0.000129945
10000 853466 496514 0.9235 0.9215 0.9225 1.39872e-05
10000 853466 49218 0.2385 0.234 0.23625 2.8057e-05
10000 831731 693636 0.171 0.1675 0.16925 2.1781e-05
10000 831731 857761 0.009 0.0075 0.00825 6.8749e-05
10000 700170 302147 1 1 1 NAN
10000 700170 328106 1 1 1 NAN
10000 700170 478158 0.2495 0.2465 0.248 NAN
10000 700170 309426 0.0325 0.031 0.03175 NAN
10000 852644 428992 0.7935 0.7835 0.7885 0.000149909
10000 852644 269803 0.5905 0.567 0.57875 0.000566298
10000 852644 267495 1 1 1 NAN
10000 852644 68495 1 1 1 NAN
10000 814343 106138 0.8925 0.8975 0.895 6.6507e-05
10000 814343 384291 1 1 1 NAN
10000 836514 302147 1 1 1 NAN
10000 836514 328106 1 1 1 NAN
10000 836514 853117 0.0055 0.006 0.00575 NAN
10000 836514 860372 0.001 0 0.0005 NAN
10000 835055 153794 0.838 0.8455 0.84175 0.000105569
10000 835055 441595 1 1 1 NAN
10000 835055 545056 1 1 1 NAN
10000 835055 315666 1 1 1 NAN
10000 835055 857664 0.0025 0.0015 0.002 0.000125251
10000 835055 198491 1 1 1 NAN
10000 835055 860069 0.001 0.001 0.001 0
10000 835055 860386 0 0.0005 0.00025 0.000250063
10000 859677 667917 0.5575 0.5425 0.55 0.000227273
10000 859677 93448 0.4445 0.466 0.45525 0.000465983
10000 859677 728746 0.1925 0.2105 0.2015 0.000503425
10000 859677 474538 0.7695 0.8115 0.7905 0.00266289
10000 844308 247809 0.7305 0.7065 0.7185 0.000711963
10000 844308 68513 1 1 1 NAN
10000 844308 413969 0.478 0.481 0.4795 9.01515e-06
10000 844308 686871 0.484 0.467 0.4755 0.000289696
10000 844308 833651 0.067 0.065 0.066 1.62222e-05
10000 844308 486597 0.5615 0.559 0.56025 6.34209e-06
10000 844308 856561 0.0155 0.014 0.01475 3.87065e-05
10000 856691 43110 1 1 1 NAN
10000 856691 699381 0.0925 0.086 0.08925 NAN
10000 856691 860500 0 0.0005 0.00025 0.000129945
10000 859597 54678 1 1 1 NAN
10000 859597 289244 0.9605 0.959 0.95975 NAN
10000 859597 519152 0.985 0.9885 0.98675 NAN
10000 860515 328106 1 1 1 NAN
10000 860515 367889 1 1 1 NAN
10000 860516 860043 0.0015 0.0025 0.002 NAN
10000 860516 68495 1 1 1 NAN
10000 860516 232695 0.2055 0.196 0.20075 0.000125251
10000 860516 525847 0.441 0.462 0.4515 NAN
10000 860516 638983 0.33 0.333 0.3315 0.000140621
10000 860516 664681 0.3905 0.4255 0.408 0.000445189
